gene_id	gene_name	USA100_N315_Biofilm_10h_1	USA100_N315_Biofilm_10h_2	USA100_N315_Biofilm_10h_3	USA100_N315_Biofilm_10h_4	USA100_N315_Biofilm_24h_1	USA100_N315_Biofilm_24h_2	USA100_N315_Biofilm_24h_3	USA100_N315_Biofilm_24h_4	USA100_N315_Biofilm_24h_5	USA100_N315_Biofilm_24h_6	USA100_N315_Biofilm_24h_7	USA100_N315_Biofilm_24h_8	USA100_N315_Biofilm_5h_1	USA100_N315_Biofilm_5h_2	USA100_N315_Biofilm_5h_3	USA100_N315_Biofilm_5h_4	USA100_N315_Planktonic_10h_1	USA100_N315_Planktonic_10h_2	USA100_N315_Planktonic_10h_3	USA100_N315_Planktonic_10h_4	USA100_N315_Planktonic_24h_1	USA100_N315_Planktonic_24h_2	USA100_N315_Planktonic_24h_3	USA100_N315_Planktonic_24h_4	USA100_N315_Planktonic_24h_5	USA100_N315_Planktonic_24h_6	USA100_N315_Planktonic_24h_7	USA100_N315_Planktonic_24h_8	USA100_N315_Planktonic_5h_1	USA100_N315_Planktonic_5h_2	USA100_N315_Planktonic_5h_3	USA100_N315_Planktonic_5h_4
SA_RS02880	SA_RS02880	577.316	575.697	574.804	576.249	598.115	597.627	598.282	598.051	598.106	598.408	598.151	598.111	580.118	579.73	580.59	579.913	549.563	546.255	547.196	549.825	574.847	575.518	574.987	575.019	575.269	575.027	574.582	574.771	584.595	584.299	584.831	585.19
SA_RS02885	SA_RS02885	355.316	353.697	352.804	354.249	376.115	375.627	376.282	376.051	376.106	376.408	376.151	376.111	358.118	357.73	358.59	357.913	327.563	324.255	325.196	327.825	352.847	353.518	352.987	353.019	353.269	353.027	352.582	352.771	362.595	362.299	362.831	363.19
SA_RS02890	SA_RS02890	400.316	398.697	397.804	399.249	421.115	420.627	421.282	421.051	421.106	421.408	421.151	421.111	403.118	402.73	403.59	402.913	372.563	369.255	370.196	372.825	397.847	398.518	397.987	398.019	398.269	398.027	397.582	397.771	407.595	407.299	407.831	408.19
SA_RS02895	SA_RS02895	46.539	46.524	46.259	46.388	55.478	55.459	55.605	55.417	55.524	55.686	55.54	55.497	47.074	46.966	47.031	46.919	40.717	40.366	40.466	40.551	47.452	47.55	47.56	47.558	47.62	47.504	47.31	47.36	46.532	46.431	46.648	46.635
SA_RS02900	SA_RS02900	379.316	377.697	376.804	378.249	400.115	399.627	400.282	400.051	400.106	400.408	400.151	400.111	382.118	381.73	382.59	381.913	351.563	348.255	349.196	351.825	376.847	377.518	376.987	377.019	377.269	377.027	376.582	376.771	386.595	386.299	386.831	387.19
SA_RS02905	SA_RS02905	253.664	252.234	251.35	252.66	274.304	273.862	274.472	274.234	274.312	274.6	274.374	274.349	256.662	256.305	257.106	256.458	226.668	223.769	224.558	226.89	251.721	252.372	251.869	251.809	252.063	251.839	251.497	251.56	261.254	260.87	261.402	261.72
SA_RS02910	SA_RS02910	523.316	521.697	520.804	522.249	544.115	543.627	544.282	544.051	544.106	544.408	544.151	544.111	526.118	525.73	526.59	525.913	495.563	492.255	493.196	495.825	520.847	521.518	520.987	521.019	521.269	521.027	520.582	520.771	530.595	530.299	530.831	531.19
SA_RS02915	SA_RS02915	331.316	329.698	328.804	330.25	352.115	351.627	352.282	352.051	352.106	352.408	352.151	352.111	334.118	333.731	334.591	333.913	303.563	300.256	301.197	303.826	328.847	329.518	328.988	329.02	329.27	329.028	328.583	328.772	338.597	338.301	338.833	339.191
SA_RS02920	SA_RS02920	200.718	199.588	198.824	199.895	220.827	220.44	220.974	220.709	220.827	221.135	220.886	220.845	203.774	203.4	204.117	203.551	175.678	173.494	174.004	175.927	199.332	199.894	199.439	199.507	199.66	199.409	199.147	199.269	208.006	207.644	208.099	208.441
SA_RS02925	SA_RS02925	439.316	437.697	436.804	438.249	460.115	459.627	460.282	460.051	460.106	460.408	460.151	460.111	442.118	441.73	442.59	441.913	411.563	408.255	409.196	411.825	436.847	437.518	436.987	437.019	437.269	437.027	436.582	436.771	446.595	446.299	446.831	447.19
SA_RS02930	SA_RS02930	3382.316	3380.697	3379.804	3381.249	3403.115	3402.627	3403.282	3403.051	3403.106	3403.408	3403.151	3403.111	3385.118	3384.73	3385.59	3384.913	3354.563	3351.255	3352.196	3354.825	3379.847	3380.518	3379.987	3380.019	3380.269	3380.027	3379.582	3379.771	3389.595	3389.299	3389.831	3390.19
SA_RS02935	SA_RS02935	3427.316	3425.697	3424.804	3426.249	3448.115	3447.627	3448.282	3448.051	3448.106	3448.408	3448.151	3448.111	3430.118	3429.73	3430.59	3429.913	3399.563	3396.255	3397.196	3399.825	3424.847	3425.518	3424.987	3425.019	3425.269	3425.027	3424.582	3424.771	3434.595	3434.299	3434.831	3435.19
SA_RS02940	SA_RS02940	98.039	97.699	97.082	97.597	113.114	113.022	113.283	113.093	113.157	113.414	113.285	113.122	99.992	99.695	99.949	99.65	83.678	82.976	83.33	83.763	98.394	98.774	98.571	98.635	98.629	98.532	98.317	98.41	101.557	101.347	101.624	101.763
SA_RS02945	SA_RS02945	244.758	243.369	242.501	243.785	265.366	264.906	265.528	265.275	265.362	265.653	265.417	265.416	247.772	247.416	248.218	247.568	217.991	215.192	215.927	218.198	242.903	243.55	243.045	243.003	243.218	242.997	242.698	242.774	252.341	251.948	252.485	252.789
SA_RS02950	SA_RS02950	301.378	299.797	298.912	300.325	322.165	321.681	322.338	322.098	322.17	322.451	322.207	322.181	304.287	303.907	304.759	304.052	273.761	270.57	271.528	274.068	299.14	299.816	299.301	299.294	299.543	299.285	298.896	299.024	308.965	308.61	309.164	309.483
SA_RS02955	SA_RS02955	1912.316	1910.697	1909.804	1911.249	1933.115	1932.627	1933.282	1933.051	1933.106	1933.408	1933.151	1933.111	1915.118	1914.73	1915.59	1914.913	1884.563	1881.255	1882.196	1884.825	1909.847	1910.518	1909.987	1910.019	1910.269	1910.027	1909.582	1909.771	1919.595	1919.299	1919.831	1920.19
SA_RS02960	SA_RS02960	1015.316	1013.697	1012.804	1014.249	1036.115	1035.627	1036.282	1036.051	1036.106	1036.408	1036.151	1036.111	1018.118	1017.73	1018.59	1017.913	987.563	984.255	985.196	987.825	1012.847	1013.518	1012.987	1013.019	1013.269	1013.027	1012.582	1012.771	1022.595	1022.299	1022.831	1023.19
SA_RS02965	SA_RS02965	1006.316	1004.697	1003.804	1005.249	1027.115	1026.627	1027.282	1027.051	1027.106	1027.408	1027.151	1027.111	1009.118	1008.73	1009.59	1008.913	978.563	975.255	976.196	978.825	1003.847	1004.518	1003.987	1004.019	1004.269	1004.027	1003.582	1003.771	1013.595	1013.299	1013.831	1014.19
SA_RS02970	SA_RS02970	1018.316	1016.697	1015.804	1017.249	1039.115	1038.627	1039.282	1039.051	1039.106	1039.408	1039.151	1039.111	1021.118	1020.73	1021.59	1020.913	990.563	987.255	988.196	990.825	1015.847	1016.518	1015.987	1016.019	1016.269	1016.027	1015.582	1015.771	1025.595	1025.299	1025.831	1026.19
SA_RS02975	SA_RS02975	709.316	707.697	706.804	708.249	730.115	729.627	730.282	730.051	730.106	730.408	730.151	730.111	712.118	711.73	712.59	711.913	681.563	678.255	679.196	681.825	706.847	707.518	706.987	707.019	707.269	707.027	706.582	706.771	716.595	716.299	716.831	717.19
SA_RS02980	SA_RS02980	1468.316	1466.697	1465.804	1467.249	1489.115	1488.627	1489.282	1489.051	1489.106	1489.408	1489.151	1489.111	1471.118	1470.73	1471.59	1470.913	1440.563	1437.255	1438.196	1440.825	1465.847	1466.518	1465.987	1466.019	1466.269	1466.027	1465.582	1465.771	1475.595	1475.299	1475.831	1476.19
SA_RS02985	SA_RS02985	796.316	794.697	793.804	795.249	817.115	816.627	817.282	817.051	817.106	817.408	817.151	817.111	799.118	798.73	799.59	798.913	768.563	765.255	766.196	768.825	793.847	794.518	793.987	794.019	794.269	794.027	793.582	793.771	803.595	803.299	803.831	804.19
SA_RS02990	SA_RS02990	907.316	905.697	904.804	906.249	928.115	927.627	928.282	928.051	928.106	928.408	928.151	928.111	910.118	909.73	910.59	909.913	879.563	876.255	877.196	879.825	904.847	905.518	904.987	905.019	905.269	905.027	904.582	904.771	914.595	914.299	914.831	915.19
SA_RS02995	SA_RS02995	514.316	512.697	511.804	513.249	535.115	534.627	535.282	535.051	535.106	535.408	535.151	535.111	517.118	516.73	517.59	516.913	486.563	483.255	484.196	486.825	511.847	512.518	511.987	512.019	512.269	512.027	511.582	511.771	521.595	521.299	521.831	522.19
SA_RS03000	SA_RS03000	493.316	491.697	490.804	492.249	514.115	513.627	514.282	514.051	514.106	514.408	514.151	514.111	496.118	495.73	496.59	495.913	465.563	462.255	463.196	465.825	490.847	491.518	490.987	491.019	491.269	491.027	490.582	490.771	500.595	500.299	500.831	501.19
SA_RS03005	SA_RS03005	448.316	446.697	445.804	447.249	449.371494600323	468.627	469.282	469.051	469.106	469.408	469.151	469.111	451.118	450.73	451.59	450.913	420.563	417.255	418.196	420.825	445.847	446.518	445.987	446.019	446.269	446.027	445.582	445.771	455.595	449.371494600323	455.831	456.19
SA_RS03010	SA_RS03010	301.378	299.797	298.912	300.325	322.165	321.681	322.338	322.098	322.17	322.451	322.207	322.181	304.287	303.907	304.759	304.052	273.761	270.57	271.528	274.068	299.14	299.816	299.301	299.294	299.543	299.285	298.896	299.024	308.965	308.61	309.164	309.483
SA_RS03015	SA_RS03015	700.316	698.697	697.804	699.249	721.115	720.627	721.282	721.051	721.106	721.408	721.151	721.111	703.118	702.73	703.59	702.913	672.563	669.255	670.196	672.825	697.847	698.518	697.987	698.019	698.269	698.027	697.582	697.771	707.595	707.299	707.831	708.19
SA_RS03020	SA_RS03020	397.316	395.697	394.804	396.249	418.115	417.627	418.282	418.051	418.106	418.408	418.151	418.111	400.118	399.73	400.59	399.913	369.563	366.255	367.196	369.825	394.847	395.518	394.987	395.019	395.269	395.027	394.582	394.771	404.595	404.299	404.831	405.19
SA_RS03025	SA_RS03025	2692.316	2690.697	2689.804	2691.249	2713.115	2712.627	2713.282	2713.051	2713.106	2713.408	2713.151	2713.111	2695.118	2694.73	2695.59	2694.913	2664.563	2661.255	2662.196	2664.825	2689.847	2690.518	2689.987	2690.019	2690.269	2690.027	2689.582	2689.771	2699.595	2699.299	2699.831	2700.19
SA_RS03030	SA_RS03030	3988.316	3986.697	3985.804	3987.249	4009.115	4008.627	4009.282	4009.051	4009.106	4009.408	4009.151	4009.111	3991.118	3990.73	3991.59	3990.913	3960.563	3957.255	3958.196	3960.825	3985.847	3986.518	3985.987	3986.019	3986.269	3986.027	3985.582	3985.771	3995.595	3995.299	3995.831	3996.19
SA_RS03035	SA_RS03035	3256.316	3254.697	3253.804	3255.249	3277.115	3276.627	3277.282	3277.051	3277.106	3277.408	3277.151	3277.111	3259.118	3258.73	3259.59	3258.913	3228.563	3225.255	3226.196	3228.825	3253.847	3254.518	3253.987	3254.019	3254.269	3254.027	3253.582	3253.771	3263.595	3263.299	3263.831	3264.19
SA_RS03040	SA_RS03040	1303.316	1301.697	1300.804	1302.249	1324.115	1323.627	1324.282	1324.051	1324.106	1324.408	1324.151	1324.111	1306.118	1305.73	1306.59	1305.913	1275.563	1272.255	1273.196	1275.825	1300.847	1301.518	1300.987	1301.019	1301.269	1301.027	1300.582	1300.771	1310.595	1310.299	1310.831	1311.19
SA_RS03045	SA_RS03045	1321.316	1319.697	1318.804	1320.249	1342.115	1341.627	1342.282	1342.051	1342.106	1342.408	1342.151	1342.111	1324.118	1323.73	1324.59	1323.913	1293.563	1290.255	1291.196	1293.825	1318.847	1319.518	1318.987	1319.019	1319.269	1319.027	1318.582	1318.771	1328.595	1328.299	1328.831	1329.19
SA_RS03050	SA_RS03050	709.316	707.697	706.804	708.249	730.115	729.627	730.282	730.051	730.106	730.408	730.151	730.111	712.118	711.73	712.59	711.913	681.563	678.255	679.196	681.825	706.847	707.518	706.987	707.019	707.269	707.027	706.582	706.771	716.595	716.299	716.831	717.19
SA_RS03055	SA_RS03055	496.316	494.697	493.804	495.249	517.115	516.627	517.282	517.051	517.106	517.408	517.151	517.111	499.118	498.73	499.59	498.913	468.563	465.255	466.196	468.825	493.847	494.518	493.987	494.019	494.269	494.027	493.582	493.771	503.595	503.299	503.831	504.19
SA_RS03060	SA_RS03060	194.937	193.818	193.062	194.124	214.931	214.551	215.062	214.811	214.925	215.231	214.98	214.967	197.979	197.605	198.307	197.735	170.21	168.114	168.618	170.468	193.635	194.182	193.743	193.797	193.955	193.712	193.445	193.528	202.145	201.789	202.223	202.552
SA_RS03065	SA_RS03065	589.316	587.697	586.804	588.249	610.115	609.627	610.282	610.051	610.106	610.408	610.151	610.111	592.118	591.73	592.59	591.913	561.563	558.255	559.196	561.825	586.847	587.518	586.987	587.019	587.269	587.027	586.582	586.771	596.595	596.299	596.831	597.19
SA_RS03070	SA_RS03070	463.316	461.697	460.804	462.249	484.115	483.627	484.282	484.051	484.106	484.408	484.151	484.111	466.118	465.73	466.59	465.913	435.563	432.255	433.196	435.825	460.847	461.518	460.987	461.019	461.269	461.027	460.582	460.771	470.595	470.299	470.831	471.19
SA_RS03075	SA_RS03075	379.316	377.697	376.804	378.249	400.115	399.627	400.282	400.051	400.106	400.408	400.151	400.111	382.118	381.73	382.59	381.913	351.563	348.255	349.196	351.825	376.847	377.518	376.987	377.019	377.269	377.027	376.582	376.771	386.595	386.299	386.831	387.19
SA_RS03080	SA_RS03080	478.316	476.697	475.804	477.249	499.115	498.627	499.282	499.051	499.106	499.408	499.151	499.111	481.118	480.73	481.59	480.913	450.563	447.255	448.196	450.825	475.847	476.518	475.987	476.019	476.269	476.027	475.582	475.771	485.595	485.299	485.831	486.19
SA_RS03085	SA_RS03085	1231.316	1229.697	1228.804	1230.249	1252.115	1251.627	1252.282	1252.051	1252.106	1252.408	1252.151	1252.111	1234.118	1233.73	1234.59	1233.913	1203.563	1200.255	1201.196	1203.825	1228.847	1229.518	1228.987	1229.019	1229.269	1229.027	1228.582	1228.771	1238.595	1238.299	1238.831	1239.19
SA_RS03090	SA_RS03090	1207.316	1205.697	1204.804	1206.249	1228.115	1227.627	1228.282	1228.051	1228.106	1228.408	1228.151	1228.111	1210.118	1209.73	1210.59	1209.913	1179.563	1176.255	1177.196	1179.825	1204.847	1205.518	1204.987	1205.019	1205.269	1205.027	1204.582	1204.771	1214.595	1214.299	1214.831	1215.19
SA_RS03095	SA_RS03095	970.316	968.697	967.804	969.249	991.115	990.627	991.282	991.051	991.106	991.408	991.151	991.111	973.118	972.73	973.59	972.913	942.563	939.255	940.196	942.825	967.847	968.518	967.987	968.019	968.269	968.027	967.582	967.771	977.595	977.299	977.831	978.19
SA_RS03100	SA_RS03100	197.818	196.701	195.933	197.011	217.878	217.498	218.012	217.757	217.876	218.18	217.931	217.899	200.874	200.502	201.2	200.647	172.925	170.814	171.292	173.185	196.487	197.04	196.586	196.646	196.809	196.554	196.299	196.394	205.07	204.721	205.157	205.495
SA_RS03105	SA_RS03105	110.414	109.961	109.287	109.853	126.51	126.404	126.668	126.483	126.582	126.856	126.603	126.54	112.596	112.299	112.635	112.202	94.261	93.389	93.704	94.256	110.525	110.923	110.678	110.763	110.814	110.663	110.405	110.508	114.702	114.368	114.732	114.894
SA_RS03110	SA_RS03110	37.943	37.866	37.651	37.755	45.23	45.163	45.37	45.206	45.284	45.392	45.25	45.252	38.014	37.897	37.976	37.981	33.478	33.163	33.312	33.389	38.766	38.843	38.86	38.87	38.949	38.708	38.633	38.768	37.324	37.185	37.388	37.464
SA_RS03115	SA_RS03115	661.316	659.697	658.804	660.249	682.115	681.627	682.282	682.051	682.106	682.408	682.151	682.111	664.118	663.73	664.59	663.913	633.563	630.255	631.196	633.825	658.847	659.518	658.987	659.019	659.269	659.027	658.582	658.771	668.595	668.299	668.831	669.19
SA_RS03120	SA_RS03120	487.316	485.697	484.804	486.249	508.115	507.627	508.282	508.051	508.106	508.408	508.151	508.111	490.118	489.73	490.59	489.913	459.563	456.255	457.196	459.825	484.847	485.518	484.987	485.019	485.269	485.027	484.582	484.771	494.595	494.299	494.831	495.19
SA_RS03125	SA_RS03125	212.382	211.161	210.38	211.492	232.682	232.253	232.819	232.568	232.662	232.956	232.709	232.702	215.416	215.063	215.805	215.21	186.728	184.379	184.977	186.976	210.813	211.447	210.96	210.992	211.176	210.929	210.677	210.743	219.786	219.432	219.873	220.195
SA_RS03130	SA_RS03130	200.718	199.588	198.824	199.895	220.827	220.44	220.974	220.709	220.827	221.135	220.886	220.845	203.774	203.4	204.117	203.551	175.678	173.494	174.004	175.927	199.332	199.894	199.439	199.507	199.66	199.409	199.147	199.269	208.006	207.644	208.099	208.441
SA_RS03135	SA_RS03135	1315.316	1313.697	1312.804	1314.249	1336.115	1335.627	1336.282	1336.051	1336.106	1336.408	1336.151	1336.111	1318.118	1317.73	1318.59	1317.913	1287.563	1284.255	1285.196	1287.825	1312.847	1313.518	1312.987	1313.019	1313.269	1313.027	1312.582	1312.771	1322.595	1322.299	1322.831	1323.19
SA_RS03140	SA_RS03140	283.456	281.917	281.022	282.395	304.201	303.731	304.37	304.137	304.216	304.488	304.257	304.238	286.395	286.034	286.845	286.173	255.968	252.882	253.818	256.268	281.311	281.995	281.472	281.428	281.701	281.433	281.057	281.182	291.064	290.684	291.217	291.554
SA_RS03145	SA_RS03145	595.316	593.697	592.804	594.249	616.115	615.627	616.282	616.051	616.106	616.408	616.151	616.111	598.118	597.73	598.59	597.913	567.563	564.255	565.196	567.825	592.847	593.518	592.987	593.019	593.269	593.027	592.582	592.771	602.595	602.299	602.831	603.19
SA_RS03150	SA_RS03150	583.316	581.697	580.804	582.249	604.115	603.627	604.282	604.051	604.106	604.408	604.151	604.111	586.118	585.73	586.59	585.913	555.563	552.255	553.196	555.825	580.847	581.518	580.987	581.019	581.269	581.027	580.582	580.771	590.595	590.299	590.831	591.19
SA_RS03155	SA_RS03155	817.316	815.697	814.804	816.249	838.115	837.627	838.282	838.051	838.106	838.408	838.151	838.111	820.118	819.73	820.59	819.913	789.563	786.255	787.196	789.825	814.847	815.518	814.987	815.019	815.269	815.027	814.582	814.771	824.595	824.299	824.831	825.19
SA_RS03160	SA_RS03160	667.316	665.697	664.804	666.249	688.115	687.627	688.282	688.051	688.106	688.408	688.151	688.111	670.118	669.73	670.59	669.913	639.563	636.255	637.196	639.825	664.847	665.518	664.987	665.019	665.269	665.027	664.582	664.771	674.595	674.299	674.831	675.19
SA_RS03165	SA_RS03165	751.316	749.697	748.804	750.249	772.115	771.627	772.282	772.051	772.106	772.408	772.151	772.111	754.118	753.73	754.59	753.913	723.563	720.255	721.196	723.825	748.847	749.518	748.987	749.019	749.269	749.027	748.582	748.771	758.595	758.299	758.831	759.19
SA_RS03170	SA_RS03170	814.316	812.697	811.804	813.249	835.115	834.627	835.282	835.051	835.106	835.408	835.151	835.111	817.118	816.73	817.59	816.913	786.563	783.255	784.196	786.825	811.847	812.518	811.987	812.019	812.269	812.027	811.582	811.771	821.595	821.299	821.831	822.19
SA_RS03175	SA_RS03175	907.316	905.697	904.804	906.249	928.115	927.627	928.282	928.051	928.106	928.408	928.151	928.111	910.118	909.73	910.59	909.913	879.563	876.255	877.196	879.825	904.847	905.518	904.987	905.019	905.269	905.027	904.582	904.771	914.595	914.299	914.831	915.19
SA_RS03180	SA_RS03180	174.854	173.916	173.183	174.141	194.368	194.064	194.55	194.26	194.409	194.691	194.454	194.459	177.908	177.564	178.142	177.637	151.591	149.791	150.209	151.895	173.928	174.442	174.012	174.063	174.237	174	173.726	173.781	181.786	181.396	181.875	182.157
SA_RS03185	SA_RS03185	1153.316	1151.697	1150.804	1152.249	1174.115	1173.627	1174.282	1174.051	1174.106	1174.408	1174.151	1174.111	1156.118	1155.73	1156.59	1155.913	1125.563	1122.255	1123.196	1125.825	1150.847	1151.518	1150.987	1151.019	1151.269	1151.027	1150.582	1150.771	1160.595	1160.299	1160.831	1161.19
SA_RS03190	SA_RS03190	271.523	270.016	269.126	270.475	292.223	291.773	292.416	292.166	292.241	292.52	292.303	292.281	274.493	274.123	274.922	274.272	244.202	241.165	242.064	244.478	269.429	270.119	269.622	269.545	269.813	269.574	269.202	269.31	279.13	278.746	279.284	279.622
SA_RS03195	SA_RS03195	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375	11.21684375
SA_RS03200	SA_RS03200	1225.316	1223.697	1222.804	1224.249	1246.115	1245.627	1246.282	1246.051	1246.106	1246.408	1246.151	1246.111	1228.118	1227.73	1228.59	1227.913	1197.563	1194.255	1195.196	1197.825	1222.847	1223.518	1222.987	1223.019	1223.269	1223.027	1222.582	1222.771	1232.595	1232.299	1232.831	1233.19
SA_RS03205	SA_RS03205	466.316	464.697	463.804	465.249	487.115	486.627	487.282	467.353994047179	487.106	487.408	487.151	487.111	469.118	468.73	469.59	468.913	438.563	435.255	436.196	438.825	463.847	464.518	463.987	464.019	464.269	464.027	463.582	463.771	473.595	473.299	473.831	467.353994047179
SA_RS03210	SA_RS03210	451.316	449.697	448.804	450.249	472.115	471.627	472.282	472.051	452.563407496092	472.408	472.151	472.111	454.118	453.73	454.59	453.913	423.563	420.255	421.196	423.825	448.847	449.518	448.987	449.019	449.269	449.027	448.582	448.771	458.595	458.299	458.831	459.19
SA_RS03215	SA_RS03215	463.316	461.697	460.804	462.249	484.115	483.627	484.282	484.051	484.106	484.408	484.151	464.56957704061	466.118	465.73	466.59	465.913	435.563	432.255	433.196	435.825	460.847	461.518	460.987	461.019	461.269	461.027	460.582	460.771	470.595	470.299	470.831	471.19
SA_RS03220	SA_RS03220	769.316	767.697	766.804	768.249	790.115	789.627	790.282	790.051	790.106	790.408	790.151	790.111	772.118	771.73	772.59	771.913	741.563	738.255	739.196	741.825	766.847	767.518	766.987	767.019	767.269	767.027	766.582	766.771	776.595	776.299	776.831	777.19
SA_RS03230	SA_RS03230	367.316	365.697	364.804	366.249	388.115	387.627	388.282	388.051	388.106	388.408	388.151	388.111	370.118	369.73	370.59	369.913	339.563	336.255	337.196	339.825	364.847	365.518	364.987	365.019	365.269	365.027	364.582	364.771	374.595	374.299	374.831	375.19
SA_RS03235	SA_RS03235	307.363	305.762	304.883	306.308	328.157	327.67	328.328	328.086	328.159	328.441	328.192	328.167	310.253	309.875	310.726	310.027	279.719	276.492	277.448	280.013	305.091	305.769	305.256	305.252	305.503	305.246	304.837	304.99	314.939	314.58	315.13	315.458
SA_RS03240	SA_RS03240	1126.316	1124.697	1123.804	1125.249	1147.115	1146.627	1147.282	1147.051	1147.106	1147.408	1147.151	1147.111	1129.118	1128.73	1129.59	1128.913	1098.563	1095.255	1096.196	1098.825	1123.847	1124.518	1123.987	1124.019	1124.269	1124.027	1123.582	1123.771	1133.595	1133.299	1133.831	1134.19
SA_RS03245	SA_RS03245	352.316	350.697	349.804	351.249	373.115	372.627	373.282	373.051	373.106	373.408	373.151	373.111	355.118	354.73	355.59	354.913	324.563	321.255	322.196	324.825	349.847	350.518	349.987	350.019	350.269	350.027	349.582	349.771	359.595	359.299	359.831	360.19
SA_RS03250	SA_RS03250	841.316	839.697	838.804	840.249	862.115	861.627	862.282	862.051	862.106	862.408	862.151	862.111	844.118	843.73	844.59	843.913	813.563	810.255	811.196	813.825	838.847	839.518	838.987	839.019	839.269	839.027	838.582	838.771	848.595	848.299	848.831	849.19
SA_RS03255	SA_RS03255	12.191	12.158	12.158	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.218	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541	12.181224085541
SA_RS03260	SA_RS03260	247.72	246.31	245.447	246.74	268.34	267.888	268.504	268.26	268.344	268.632	268.402	268.399	250.733	250.378	251.173	250.527	220.877	218.055	218.793	221.076	245.836	246.48	245.977	245.931	246.163	245.944	245.632	245.699	255.309	254.923	255.459	255.759
SA_RS03265	SA_RS03265	1492.316	1490.697	1489.804	1491.249	1513.115	1512.627	1513.282	1513.051	1513.106	1513.408	1513.151	1513.111	1495.118	1494.73	1495.59	1494.913	1464.563	1461.255	1462.196	1464.825	1489.847	1490.518	1489.987	1490.019	1490.269	1490.027	1489.582	1489.771	1499.595	1499.299	1499.831	1500.19
SA_RS03270	SA_RS03270	466.316	464.697	463.804	465.249	487.115	486.627	487.282	487.051	487.106	487.408	487.151	487.111	469.118	468.73	469.59	468.913	438.563	435.255	436.196	438.825	463.847	464.518	463.987	464.019	464.269	464.027	463.582	463.771	473.595	473.299	473.831	474.19
SA_RS03275	SA_RS03275	610.316	608.697	607.804	609.249	631.115	630.627	631.282	631.051	631.106	631.408	631.151	631.111	613.118	612.73	613.59	612.913	582.563	579.255	580.196	582.825	607.847	608.518	607.987	608.019	608.269	608.027	607.582	607.771	617.595	617.299	617.831	618.19
SA_RS03280	SA_RS03280	781.316	779.697	778.804	780.249	802.115	801.627	802.282	802.051	802.106	802.408	802.151	802.111	784.118	783.73	784.59	783.913	753.563	750.255	751.196	753.825	778.847	779.518	778.987	779.019	779.269	779.027	778.582	778.771	788.595	788.299	788.831	789.19
SA_RS03285	SA_RS03285	550.316	548.697	547.804	549.249	571.115	570.627	571.282	571.051	571.106	571.408	571.151	571.111	553.118	552.73	553.59	552.913	522.563	519.255	520.196	522.825	547.847	548.518	547.987	548.019	548.269	548.027	547.582	547.771	557.595	557.299	557.831	558.19
SA_RS03290	SA_RS03290	631.316	629.697	628.804	630.249	652.115	651.627	652.282	652.051	652.106	652.408	652.151	652.111	634.118	633.73	634.59	633.913	603.563	600.255	601.196	603.825	628.847	629.518	628.987	629.019	629.269	629.027	628.582	628.771	638.595	638.299	638.831	639.19
SA_RS03295	SA_RS03295	337.316	335.697	334.804	336.249	358.115	357.627	358.282	358.051	358.106	358.408	358.151	358.111	340.118	339.73	340.59	339.913	309.563	306.255	307.196	309.825	334.847	335.518	334.987	335.019	335.269	335.027	334.582	334.771	344.595	344.299	344.831	345.19
SA_RS03300	SA_RS03300	547.316	545.697	544.804	546.249	568.115	567.627	568.282	568.051	568.106	568.408	568.151	568.111	550.118	549.73	550.59	549.913	519.563	516.255	517.196	519.825	544.847	545.518	544.987	545.019	545.269	545.027	544.582	544.771	554.595	554.299	554.831	555.19
SA_RS03305	SA_RS03305	619.316	617.697	616.804	618.249	640.115	639.627	640.282	640.051	640.106	640.408	640.151	640.111	622.118	621.73	622.59	621.913	591.563	588.255	589.196	591.825	616.847	617.518	616.987	617.019	617.269	617.027	616.582	616.771	626.595	626.299	626.831	627.19
SA_RS03310	SA_RS03310	206.544	205.362	204.603	205.681	226.755	226.337	226.887	226.636	226.742	227.047	226.776	226.756	209.579	209.213	209.945	209.375	181.21	178.906	179.478	181.443	205.069	205.66	205.193	205.234	205.421	205.165	204.887	205.009	213.881	213.523	213.98	214.323
SA_RS03315	SA_RS03315	760.316	758.697	757.804	759.249	781.115	780.627	781.282	781.051	781.106	781.408	781.151	781.111	763.118	762.73	763.59	762.913	732.563	729.255	730.196	732.825	757.847	758.518	757.987	758.019	758.269	758.027	757.582	757.771	767.595	767.299	767.831	768.19
